symbol,tf,strategy,profile,trades,win_rate,pf,sharpe,expectancy,net_return,pnl_usd,max_dd,oos_sharpe,p_loss,dsr,beats_hold,ret%,oos_keep,excess_vs_hold,mc_ret_p05,mc_dd_p05,P_loss%
SOLUSD,4h,mean_reversion,Scale_Out_2R,83,0.3012,0.7423,-2.0717,-0.010635,-0.684647,-342.32,-0.6976,-14.1257,0.9387,0.0,False,-68.5,1.08,-0.1391,-90.0,-91.5,94.0
SOLUSD,4h,bb_rsi_reversion,Scalping,116,0.3362,1.0548,0.3672,0.001055,0.006439,3.22,-0.336,2.0378,0.4997,0.0024,True,0.6,0.73,0.552,-54.0,-61.9,50.0
SOLUSD,4h,bb_rsi_reversion,Intraday,84,0.3214,0.7629,-1.9642,-0.00943,-0.643939,-321.97,-0.7046,-12.6291,0.9323,0.0,False,-64.4,1.12,-0.0984,-88.6,-90.2,93.0
SOLUSD,4h,bb_rsi_reversion,Aggressive,88,0.2159,0.7316,-2.0817,-0.009327,-0.644674,-322.34,-0.6571,-13.1964,0.9423,0.0,False,-64.5,1.27,-0.0991,-87.1,-88.6,94.0
SOLUSD,4h,bb_rsi_reversion,Intraday_Trailing,84,0.3214,0.7629,-1.9642,-0.00943,-0.643939,-321.97,-0.7046,-12.6291,0.9323,0.0,False,-64.4,1.12,-0.0984,-88.6,-90.2,93.0
SOLUSD,4h,bb_rsi_reversion,Scale_Out_2R,77,0.2208,0.5311,-4.5336,-0.021164,-0.843147,-421.57,-0.8357,-28.7254,0.997,0.0,False,-84.3,1.15,-0.2976,-94.4,-94.6,100.0
SOLUSD,4h,vwap_cross,Scalping,134,0.3284,0.8891,-0.8311,-0.001943,-0.296094,-148.05,-0.4746,-5.2566,0.8023,0.0001,True,-29.6,1.45,0.2494,-65.7,-69.8,80.0
SOLUSD,4h,vwap_cross,Intraday,93,0.3548,0.9099,-0.6713,-0.003039,-0.404054,-202.03,-0.5755,-4.6789,0.7807,0.0003,True,-40.4,1.43,0.1415,-80.2,-83.6,78.0
SOLUSD,4h,vwap_cross,Aggressive,99,0.2222,0.7761,-1.6654,-0.007012,-0.596212,-298.11,-0.6759,-12.0666,0.917,0.0,False,-59.6,1.28,-0.0507,-85.5,-87.1,92.0
SOLUSD,4h,vwap_cross,Intraday_Trailing,93,0.3548,0.9099,-0.6713,-0.003039,-0.404054,-202.03,-0.5755,-4.6789,0.7807,0.0003,True,-40.4,1.43,0.1415,-80.2,-83.6,78.0
SOLUSD,4h,vwap_cross,Scale_Out_2R,89,0.3034,0.8228,-1.3628,-0.006487,-0.562027,-281.01,-0.6422,-8.9028,0.8753,0.0001,False,-56.2,1.2,-0.0165,-85.7,-88.2,88.0
SOLUSD,4h,breakout,Scalping,136,0.3309,0.8681,-1.0243,-0.002109,-0.301246,-150.62,-0.439,-7.5596,0.8307,0.0001,True,-30.1,1.03,0.2443,-62.6,-66.6,83.0
SOLUSD,4h,breakout,Intraday,97,0.3711,0.9808,-0.1401,-0.000554,-0.212981,-106.49,-0.5307,-2.4079,0.654,0.0008,True,-21.3,0.63,0.3326,-70.6,-76.4,65.0
SOLUSD,4h,breakout,Aggressive,97,0.2062,0.7171,-2.2027,-0.007849,-0.598429,-299.21,-0.6917,-19.1044,0.9557,0.0,False,-59.8,1.33,-0.0529,-83.5,-84.9,96.0
SOLUSD,4h,breakout,Intraday_Trailing,97,0.3711,0.9808,-0.1401,-0.000554,-0.212981,-106.49,-0.5307,-2.4079,0.654,0.0008,True,-21.3,0.63,0.3326,-70.6,-76.4,65.0
SOLUSD,4h,breakout,Scale_Out_2R,92,0.3152,0.8617,-1.058,-0.00438,-0.448926,-224.46,-0.5851,-8.71,0.8313,0.0001,True,-44.9,1.1,0.0966,-79.8,-83.1,83.0
SOLUSD,4h,price_action,Scalping,163,0.3374,0.9654,-0.2401,-0.000595,-0.196979,-98.49,-0.406,-1.959,0.6697,0.0006,True,-19.7,1.58,0.3486,-63.0,-69.4,67.0
SOLUSD,4h,price_action,Intraday,109,0.3211,0.7744,-1.8332,-0.007835,-0.668358,-334.18,-0.6984,-11.2605,0.943,0.0,False,-66.8,0.94,-0.1228,-88.9,-90.7,94.0
SOLUSD,4h,price_action,Aggressive,110,0.2273,0.8248,-1.2552,-0.005205,-0.550504,-275.25,-0.6363,-8.9496,0.8793,0.0001,False,-55.1,1.34,-0.005,-84.5,-87.0,88.0
SOLUSD,4h,price_action,Intraday_Trailing,109,0.3211,0.7744,-1.8332,-0.007835,-0.668358,-334.18,-0.6984,-11.2605,0.943,0.0,False,-66.8,0.94,-0.1228,-88.9,-90.7,94.0
SOLUSD,4h,price_action,Scale_Out_2R,105,0.2952,0.7932,-1.6275,-0.007462,-0.652334,-326.17,-0.7199,-10.5603,0.9217,0.0,False,-65.2,1.25,-0.1068,-89.7,-91.2,92.0
SOLUSD,4h,smc,Scalping,196,0.3827,1.0619,0.4287,0.001032,0.064369,32.18,-0.5285,1.8474,0.4497,0.0036,True,6.4,0.93,0.6099,-55.1,-66.6,45.0
SOLUSD,4h,smc,Intraday,124,0.3871,1.0129,0.0931,0.000435,-0.243603,-121.8,-0.5643,0.4143,0.6467,0.0013,True,-24.4,2.54,0.3019,-79.3,-85.4,65.0
SOLUSD,4h,smc,Aggressive,123,0.2846,1.1534,0.9371,0.004435,0.243621,121.81,-0.5046,4.2281,0.396,0.0084,True,24.4,0.77,0.7892,-65.1,-77.4,40.0
SOLUSD,4h,smc,Intraday_Trailing,124,0.3871,1.0129,0.0931,0.000435,-0.243603,-121.8,-0.5643,0.4143,0.6467,0.0013,True,-24.4,2.54,0.3019,-79.3,-85.4,65.0
SOLUSD,4h,smc,Scale_Out_2R,112,0.3661,1.0876,0.5982,0.003099,-0.018013,-9.01,-0.4922,3.3508,0.5123,0.0039,True,-1.8,0.86,0.5275,-75.3,-83.3,51.0
